World Number_Robots Assigner Percentage Time Total_Distance Distance_Robot_0 Distance_Robot_1 Distance_Robot_2 Distance_Robot_3 Distance_Robot_4 Distance_Robot_5
belgioioso 2 Stupid 90 144.8 162.23 80.66 81.57 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 95 184.8 231.64 118.23 113.40 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 98 202.8 241.80 121.11 120.69 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 50 31.7 45.05 23.91 21.14 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 75 65.7 73.66 35.68 37.98 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 90 104.7 124.40 62.38 62.02 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 95 111.7 131.52 68.19 63.33 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 98 125.7 140.62 74.44 66.18 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 50 31.6 43.14 21.26 21.88 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 75 143.6 169.02 79.39 89.63 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 90 228.7 231.73 117.63 114.10 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 95 292.7 278.06 161.64 116.41 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 98 294.7 278.83 162.14 116.70 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 50 59.7 37.94 11.60 26.34 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 75 147.7 126.30 49.29 77.00 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 90 252.7 208.39 81.99 126.40 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 95 352.7 332.14 144.66 187.49 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 98 353.7 333.80 145.18 188.62 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 50 56.6 65.42 29.75 35.68 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 75 86.6 100.00 47.78 52.21 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 90 137.6 141.27 66.80 74.47 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 95 241.6 204.13 128.51 75.62 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 98 254.6 212.95 129.52 83.43 0.0 0.0 0.0 0.0
belgioioso 3 Stupid 50 54.0 47.48 18.89 12.07 16.52 0.0 0.0 0.0
belgioioso 3 Stupid 75 69.1 81.63 26.75 21.32 33.56 0.0 0.0 0.0
belgioioso 3 Stupid 90 107.1 161.62 61.57 30.74 69.30 0.0 0.0 0.0
belgioioso 3 Stupid 95 110.1 166.40 62.27 31.43 72.69 0.0 0.0 0.0
belgioioso 3 Stupid 50 44.8 62.56 13.87 15.92 32.76 0.0 0.0 0.0
belgioioso 3 Stupid 75 89.8 115.55 38.64 26.74 50.16 0.0 0.0 0.0
belgioioso 3 Stupid 90 117.8 161.43 51.59 50.04 59.80 0.0 0.0 0.0
belgioioso 3 Stupid 95 153.8 219.73 78.21 62.50 79.01 0.0 0.0 0.0
belgioioso 3 Stupid 98 173.8 241.12 90.20 62.74 88.19 0.0 0.0 0.0
belgioioso 3 Stupid 50 67.9 104.18 35.39 40.61 28.18 0.0 0.0 0.0
belgioioso 3 Stupid 75 162.9 191.53 35.39 73.49 82.66 0.0 0.0 0.0
belgioioso 3 Stupid 90 314.0 323.18 35.39 129.69 158.10 0.0 0.0 0.0
belgioioso 3 Stupid 95 408.0 441.21 75.71 130.47 235.03 0.0 0.0 0.0
belgioioso 3 Stupid 98 415.0 446.53 79.72 130.47 236.34 0.0 0.0 0.0
belgioioso 3 Stupid 50 72.7 60.77 28.53 10.12 22.11 0.0 0.0 0.0
belgioioso 3 Stupid 75 122.7 141.50 57.74 37.11 46.65 0.0 0.0 0.0
belgioioso 3 Stupid 90 176.7 169.08 62.91 51.20 54.97 0.0 0.0 0.0
belgioioso 3 Stupid 95 182.7 182.51 62.91 57.85 61.75 0.0 0.0 0.0
belgioioso 3 Stupid 98 183.7 184.77 62.91 58.98 62.88 0.0 0.0 0.0
belgioioso 3 Stupid 50 35.6 47.61 15.09 14.53 17.99 0.0 0.0 0.0
belgioioso 3 Stupid 75 67.6 86.77 31.74 25.25 29.78 0.0 0.0 0.0
belgioioso 3 Stupid 90 113.6 167.64 59.08 59.35 49.21 0.0 0.0 0.0
belgioioso 3 Stupid 95 116.6 175.76 61.62 62.25 51.89 0.0 0.0 0.0
belgioioso 3 Stupid 98 135.6 203.60 65.12 66.20 72.28 0.0 0.0 0.0
belgioioso 3 Stupid 50 36.7 50.72 12.48 11.62 26.62 0.0 0.0 0.0
belgioioso 3 Stupid 75 71.7 84.11 29.79 12.00 42.32 0.0 0.0 0.0
belgioioso 3 Stupid 90 102.7 118.34 49.09 12.00 57.25 0.0 0.0 0.0
belgioioso 3 Stupid 95 116.7 132.39 54.21 12.00 66.18 0.0 0.0 0.0
belgioioso 3 Stupid 98 128.7 143.89 55.53 12.00 76.36 0.0 0.0 0.0
belgioioso 3 Stupid 50 39.7 50.60 12.17 20.68 17.75 0.0 0.0 0.0
belgioioso 3 Stupid 75 66.7 91.72 35.68 30.93 25.11 0.0 0.0 0.0
belgioioso 3 Stupid 90 105.8 152.61 69.47 44.93 38.22 0.0 0.0 0.0
belgioioso 3 Stupid 95 117.8 171.55 72.90 58.49 40.16 0.0 0.0 0.0
belgioioso 3 Stupid 98 123.8 185.43 74.69 65.27 45.46 0.0 0.0 0.0
belgioioso 3 Stupid 50 47.8 75.75 27.88 21.99 25.89 0.0 0.0 0.0
belgioioso 3 Stupid 75 61.8 101.54 36.28 24.43 40.83 0.0 0.0 0.0
belgioioso 3 Stupid 90 150.8 204.74 43.40 75.51 85.84 0.0 0.0 0.0
belgioioso 3 Stupid 95 186.8 244.73 43.40 97.76 103.57 0.0 0.0 0.0
belgioioso 3 Stupid 98 191.8 251.32 43.40 101.29 106.63 0.0 0.0 0.0
belgioioso 3 Stupid 50 42.8 70.58 23.16 21.50 25.92 0.0 0.0 0.0
belgioioso 3 Stupid 75 82.8 114.01 37.65 39.37 37.00 0.0 0.0 0.0
belgioioso 3 Stupid 90 102.8 165.95 52.84 54.73 58.38 0.0 0.0 0.0
belgioioso 3 Stupid 95 113.9 190.59 65.37 65.74 59.48 0.0 0.0 0.0
belgioioso 3 Stupid 98 120.9 199.85 66.96 73.36 59.53 0.0 0.0 0.0
belgioioso 3 Stupid 50 68.7 88.67 18.95 40.61 29.11 0.0 0.0 0.0
belgioioso 3 Stupid 75 118.7 157.28 28.02 82.53 46.73 0.0 0.0 0.0
belgioioso 3 Stupid 90 128.7 177.35 34.11 85.73 57.51 0.0 0.0 0.0
belgioioso 3 Stupid 95 140.7 206.38 45.34 95.01 66.03 0.0 0.0 0.0
belgioioso 3 Stupid 98 151.7 224.01 54.22 95.01 74.78 0.0 0.0 0.0
belgioioso 4 Stupid 50 57.9 55.34 6.34 8.48 20.95 19.57 0.0 0.0
belgioioso 4 Stupid 75 93.0 130.81 24.35 15.96 49.61 40.88 0.0 0.0
belgioioso 4 Stupid 90 111.0 153.66 30.14 19.90 50.26 53.36 0.0 0.0
belgioioso 4 Stupid 95 124.9 186.05 39.25 23.30 63.13 60.37 0.0 0.0
belgioioso 4 Stupid 98 144.0 229.24 43.66 34.64 76.58 74.35 0.0 0.0
belgioioso 4 Stupid 50 41.8 81.53 16.22 14.55 18.55 32.21 0.0 0.0
belgioioso 4 Stupid 75 271.8 222.16 60.74 88.32 29.24 43.86 0.0 0.0
belgioioso 4 Stupid 90 539.8 433.50 86.89 251.73 43.05 51.82 0.0 0.0
belgioioso 4 Stupid 95 545.8 438.47 86.89 251.73 44.07 55.77 0.0 0.0
belgioioso 4 Stupid 98 548.8 444.97 86.89 251.73 47.18 59.16 0.0 0.0
belgioioso 4 Stupid 50 27.7 63.52 18.35 20.08 7.92 17.17 0.0 0.0
belgioioso 4 Stupid 75 92.7 171.11 53.34 52.63 10.35 54.80 0.0 0.0
belgioioso 4 Stupid 90 174.8 297.23 105.53 67.31 34.71 89.69 0.0 0.0
belgioioso 4 Stupid 95 179.8 311.69 111.15 72.95 37.90 89.69 0.0 0.0
belgioioso 4 Stupid 98 192.8 338.12 119.53 86.46 42.44 89.69 0.0 0.0
belgioioso 4 Stupid 50 28.7 57.86 13.52 20.60 5.72 18.01 0.0 0.0
belgioioso 4 Stupid 75 95.8 186.59 49.24 52.40 43.03 41.92 0.0 0.0
belgioioso 4 Stupid 90 117.8 239.43 64.05 68.86 50.56 55.97 0.0 0.0
belgioioso 4 Stupid 95 119.8 246.76 66.05 71.01 51.98 57.72 0.0 0.0
belgioioso 4 Stupid 98 163.8 347.92 93.47 104.49 69.05 80.91 0.0 0.0
belgioioso 4 Stupid 50 33.6 68.00 11.77 15.69 17.46 23.08 0.0 0.0
belgioioso 4 Stupid 75 76.6 162.66 29.09 41.73 34.79 57.05 0.0 0.0
belgioioso 4 Stupid 90 112.6 243.71 48.11 63.82 46.40 85.38 0.0 0.0
belgioioso 4 Stupid 95 118.6 261.25 49.38 68.33 53.07 90.47 0.0 0.0
belgioioso 4 Stupid 98 122.6 266.28 49.94 68.49 57.29 90.56 0.0 0.0
belgioioso 4 Stupid 50 32.699999999999996 63.97 9.76 19.90 13.34 20.96 0.0 0.0
belgioioso 4 Stupid 75 69.6 143.36 22.11 42.89 29.29 49.08 0.0 0.0
belgioioso 4 Stupid 90 201.70000000000002 341.25 46.39 104.65 69.96 120.26 0.0 0.0
belgioioso 4 Stupid 95 212.70000000000002 346.46 46.39 109.72 69.96 120.40 0.0 0.0
belgioioso 4 Stupid 98 224.70000000000002 351.52 46.39 112.34 69.96 122.84 0.0 0.0
belgioioso 4 Stupid 50 39.6 77.87 23.22 10.53 25.44 18.67 0.0 0.0
belgioioso 4 Stupid 75 72.7 125.03 49.95 18.02 30.17 26.89 0.0 0.0
belgioioso 4 Stupid 90 96.7 154.39 68.01 18.12 41.22 27.05 0.0 0.0
belgioioso 4 Stupid 95 101.7 157.58 69.07 18.12 42.82 27.58 0.0 0.0
belgioioso 4 Stupid 98 125.7 182.38 74.79 20.04 45.32 42.23 0.0 0.0
belgioioso 4 Stupid 50 34.3 62.72 8.69 17.78 18.78 17.46 0.0 0.0
belgioioso 4 Stupid 75 82.3 134.71 27.65 44.07 35.67 27.32 0.0 0.0
belgioioso 4 Stupid 90 116.39999999999999 199.56 37.66 59.32 56.52 46.06 0.0 0.0
belgioioso 4 Stupid 95 121.3 210.69 37.84 64.84 56.52 51.49 0.0 0.0
belgioioso 4 Stupid 98 122.39999999999999 213.18 37.84 66.09 56.52 52.73 0.0 0.0
belgioioso 4 Stupid 50 30.5 61.27 11.11 20.36 12.57 17.23 0.0 0.0
belgioioso 4 Stupid 75 46.6 86.01 24.97 21.54 19.19 20.31 0.0 0.0
belgioioso 4 Stupid 90 64.5 119.18 33.08 29.51 27.36 29.24 0.0 0.0
belgioioso 4 Stupid 95 98.6 221.67 61.15 55.61 46.35 58.57 0.0 0.0
belgioioso 4 Stupid 98 112.6 260.15 71.61 64.68 52.42 71.44 0.0 0.0
belgioioso 4 Stupid 50 29.6 65.58 17.09 8.96 19.18 20.36 0.0 0.0
belgioioso 4 Stupid 75 74.5 130.27 34.63 13.20 22.64 59.79 0.0 0.0
belgioioso 4 Stupid 90 91.6 180.33 50.06 21.28 31.39 77.59 0.0 0.0
belgioioso 4 Stupid 95 111.6 226.22 63.49 31.36 41.56 89.82 0.0 0.0
belgioioso 4 Stupid 98 119.6 231.48 65.94 31.55 41.57 92.43 0.0 0.0
belgioioso 5 Stupid 50 103.8 104.44 23.52 17.13 18.72 23.91 21.16 0.0
belgioioso 5 Stupid 75 130.8 164.91 33.81 22.47 31.20 40.05 37.38 0.0
belgioioso 5 Stupid 90 146.9 224.85 51.63 29.71 45.44 51.44 46.62 0.0
belgioioso 5 Stupid 95 166.9 295.16 60.37 43.34 61.06 61.35 69.05 0.0
belgioioso 5 Stupid 98 178.0 336.28 68.47 54.79 65.14 69.60 78.27 0.0
belgioioso 5 Stupid 50 25.7 62.64 2.89 10.34 15.12 15.47 18.82 0.0
belgioioso 5 Stupid 75 49.7 144.16 19.61 25.83 27.53 33.82 37.38 0.0
belgioioso 5 Stupid 90 80.7 207.29 32.32 25.83 40.54 54.30 54.30 0.0
belgioioso 5 Stupid 95 90.7 221.06 32.57 25.83 46.31 54.30 62.06 0.0
belgioioso 5 Stupid 98 95.7 226.93 32.69 25.83 47.27 54.30 66.84 0.0
belgioioso 5 Stupid 50 80.6 110.54 27.32 14.12 37.69 14.97 16.44 0.0
belgioioso 5 Stupid 75 140.7 199.08 52.83 30.04 76.05 21.43 18.73 0.0
belgioioso 5 Stupid 90 162.7 249.45 54.19 33.08 79.23 39.57 43.38 0.0
belgioioso 5 Stupid 95 163.7 253.74 55.08 34.20 79.27 40.70 44.49 0.0
belgioioso 5 Stupid 98 166.7 267.03 58.46 37.46 79.55 43.78 47.77 0.0
belgioioso 5 Stupid 50 47.5 80.78 15.91 17.47 9.15 15.18 23.06 0.0
belgioioso 5 Stupid 75 72.5 118.14 22.79 26.55 9.15 27.43 32.21 0.0
belgioioso 5 Stupid 90 138.5 254.78 65.05 60.11 16.03 41.44 72.15 0.0
belgioioso 5 Stupid 95 149.5 279.17 71.43 64.62 18.33 41.44 83.36 0.0
belgioioso 5 Stupid 98 154.6 290.25 74.33 66.22 21.75 41.44 86.52 0.0
belgioioso 5 Stupid 50 26.4 76.50 13.41 11.94 15.44 17.06 18.65 0.0
belgioioso 5 Stupid 75 62.6 180.18 35.28 30.61 42.90 28.87 42.52 0.0
belgioioso 5 Stupid 90 110.5 227.58 35.28 57.63 42.95 29.03 62.68 0.0
belgioioso 5 Stupid 95 112.5 229.49 35.28 57.75 42.95 29.03 64.47 0.0
belgioioso 5 Stupid 98 123.5 238.57 35.28 62.82 42.95 29.03 68.49 0.0
belgioioso 5 Stupid 50 28.5 69.95 7.47 14.05 18.19 17.37 12.87 0.0
belgioioso 5 Stupid 75 46.5 106.27 7.50 21.55 28.60 22.28 26.33 0.0
belgioioso 5 Stupid 90 71.5 175.97 7.50 42.65 49.96 36.28 39.59 0.0
belgioioso 5 Stupid 95 93.5 205.93 7.50 51.92 58.09 44.37 44.05 0.0
belgioioso 5 Stupid 98 108.5 210.39 7.50 51.92 59.14 47.78 44.05 0.0
belgioioso 5 Stupid 50 36.5 71.84 13.84 4.25 23.43 18.21 12.11 0.0
belgioioso 5 Stupid 75 55.5 113.28 16.98 17.62 33.28 23.39 22.02 0.0
belgioioso 5 Stupid 90 93.5 161.31 38.58 17.62 41.85 23.39 39.87 0.0
belgioioso 5 Stupid 95 95.5 167.78 40.84 17.62 43.80 23.39 42.13 0.0
belgioioso 5 Stupid 50 27.3 67.08 9.99 9.69 15.44 17.24 14.72 0.0
belgioioso 5 Stupid 75 52.3 132.08 15.10 30.10 27.30 28.66 30.91 0.0
belgioioso 5 Stupid 90 99.4 229.63 23.55 61.61 56.70 28.66 59.12 0.0
belgioioso 5 Stupid 95 121.4 257.94 30.83 65.96 62.24 28.66 70.25 0.0
belgioioso 5 Stupid 98 129.4 274.27 35.15 70.04 67.00 28.66 73.41 0.0
belgioioso 5 Stupid 50 26.5 70.15 13.01 12.02 9.64 16.76 18.74 0.0
belgioioso 5 Stupid 75 40.4 104.89 16.39 21.42 19.78 26.10 21.20 0.0
belgioioso 5 Stupid 90 57.4 137.52 20.40 30.79 28.24 33.74 24.36 0.0
belgioioso 5 Stupid 95 59.5 147.01 22.78 30.90 30.61 36.11 26.62 0.0
belgioioso 5 Stupid 50 48.1 92.50 10.79 19.41 16.14 24.91 21.24 0.0
belgioioso 5 Stupid 75 130.1 204.37 62.76 45.31 17.33 55.82 23.16 0.0
belgioioso 5 Stupid 90 547.3000000000001 437.35 73.81 73.95 82.99 137.21 69.40 0.0
belgioioso 2 Hungarian 50 37.9 41.04 29.05 11.99 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 170.9 83.30 33.56 49.73 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 296.9 153.47 72.72 80.75 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 313.9 163.57 73.48 90.09 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 314.9 164.71 73.52 91.19 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 52.0 40.81 16.32 24.49 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 132.0 102.55 40.71 61.85 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 204.0 161.84 70.17 91.67 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 219.0 170.12 72.43 97.69 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 225.0 178.10 74.89 103.21 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 34.9 52.08 27.17 24.91 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 38.0 40.53 16.79 23.74 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 85.0 83.74 41.09 42.65 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 109.0 108.55 44.89 63.67 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 166.0 152.92 77.37 75.55 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 180.0 162.27 82.51 79.76 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 33.8 49.17 24.74 24.43 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 94.8 106.86 48.71 58.15 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 128.8 145.00 61.82 83.18 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 170.8 178.36 93.01 85.35 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 198.8 214.68 107.19 107.50 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 45.9 52.63 28.90 23.73 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 70.6 48.60 28.82 19.78 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 98.6 77.83 44.90 32.93 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 134.6 110.73 67.15 43.58 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 147.6 126.23 71.80 54.43 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 176.6 143.62 79.19 64.44 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 34.0 50.28 26.01 24.27 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 87.0 85.76 44.50 41.26 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 112.0 125.63 64.46 61.17 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 124.0 132.89 66.38 66.50 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 33.9 49.28 24.84 24.43 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 80.9 87.09 46.81 40.28 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 38.0 51.60 28.85 22.75 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 89.0 80.96 36.67 44.28 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 138.1 125.66 67.87 57.78 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 211.1 139.01 68.94 70.08 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 36.0 52.07 27.97 24.10 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 84.0 71.38 28.64 42.73 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 156.0 100.36 28.64 71.72 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 205.0 116.53 28.64 87.89 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 209.0 118.77 28.64 90.12 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 60.8 57.24 29.05 28.19 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 167.8 138.41 79.28 59.13 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 263.8 210.86 106.07 104.79 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 269.8 217.14 106.07 111.07 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 310.8 224.29 106.07 118.22 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 41.1 43.11 29.58 13.53 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 101.1 104.08 59.86 44.23 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 156.1 126.38 60.05 66.33 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 88.1 50.39 13.50 13.65 23.25 0.0 0.0 0.0
belgioioso 3 Hungarian 75 125.1 93.01 27.74 25.41 39.87 0.0 0.0 0.0
belgioioso 3 Hungarian 90 202.1 157.89 27.74 62.78 67.37 0.0 0.0 0.0
belgioioso 3 Hungarian 95 238.1 163.81 27.74 68.70 67.37 0.0 0.0 0.0
belgioioso 3 Hungarian 98 270.1 169.08 27.74 73.97 67.37 0.0 0.0 0.0
belgioioso 3 Hungarian 50 39.9 62.37 10.77 21.56 30.03 0.0 0.0 0.0
belgioioso 3 Hungarian 75 114.9 104.49 31.92 34.53 38.04 0.0 0.0 0.0
belgioioso 3 Hungarian 90 147.9 125.20 31.98 55.18 38.04 0.0 0.0 0.0
belgioioso 3 Hungarian 95 211.9 154.41 31.98 84.39 38.04 0.0 0.0 0.0
belgioioso 3 Hungarian 98 216.9 159.57 31.98 89.55 38.04 0.0 0.0 0.0
belgioioso 3 Hungarian 50 37.8 52.16 9.90 13.21 29.06 0.0 0.0 0.0
belgioioso 3 Hungarian 75 85.8 81.60 12.29 13.74 55.58 0.0 0.0 0.0
belgioioso 3 Hungarian 90 153.8 128.61 34.62 30.72 63.27 0.0 0.0 0.0
belgioioso 3 Hungarian 95 187.8 159.17 35.85 30.72 92.61 0.0 0.0 0.0
belgioioso 3 Hungarian 98 217.9 176.70 45.09 30.72 100.89 0.0 0.0 0.0
belgioioso 3 Hungarian 50 38.7 53.42 9.80 14.02 29.61 0.0 0.0 0.0
belgioioso 3 Hungarian 75 92.7 129.70 41.71 36.97 51.01 0.0 0.0 0.0
belgioioso 3 Hungarian 90 127.7 195.79 55.32 65.58 74.89 0.0 0.0 0.0
belgioioso 3 Hungarian 95 139.7 199.49 55.32 68.68 75.49 0.0 0.0 0.0
belgioioso 3 Hungarian 98 145.7 206.88 55.32 75.33 76.22 0.0 0.0 0.0
belgioioso 3 Hungarian 50 41.8 55.24 23.52 14.42 17.30 0.0 0.0 0.0
belgioioso 3 Hungarian 75 115.8 73.78 41.95 14.53 17.30 0.0 0.0 0.0
belgioioso 3 Hungarian 90 180.8 96.90 65.07 14.53 17.30 0.0 0.0 0.0
belgioioso 3 Hungarian 95 201.8 98.88 67.05 14.53 17.30 0.0 0.0 0.0
belgioioso 3 Hungarian 50 49.7 49.06 11.14 16.11 21.80 0.0 0.0 0.0
belgioioso 3 Hungarian 75 135.7 120.47 27.56 43.68 49.23 0.0 0.0 0.0
belgioioso 3 Hungarian 90 339.7 173.35 50.52 50.47 72.36 0.0 0.0 0.0
belgioioso 3 Hungarian 95 357.7 210.64 62.35 70.49 77.79 0.0 0.0 0.0
belgioioso 3 Hungarian 98 380.7 238.21 71.47 80.81 85.93 0.0 0.0 0.0
belgioioso 3 Hungarian 50 35.8 55.32 13.44 17.49 24.38 0.0 0.0 0.0
belgioioso 3 Hungarian 75 69.8 120.86 37.60 37.20 46.06 0.0 0.0 0.0
belgioioso 4 Hungarian 50 76.9 67.90 10.33 15.08 22.51 19.98 0.0 0.0
belgioioso 4 Hungarian 75 178.9 173.55 59.05 21.48 48.81 44.21 0.0 0.0
belgioioso 4 Hungarian 90 270.9 222.08 59.05 21.48 97.34 44.21 0.0 0.0
belgioioso 4 Hungarian 95 369.9 300.47 84.92 22.28 130.80 62.47 0.0 0.0
belgioioso 4 Hungarian 98 372.0 303.08 85.72 22.28 130.80 64.28 0.0 0.0
belgioioso 4 Hungarian 50 38.9 69.56 10.34 17.12 22.90 19.20 0.0 0.0
belgioioso 4 Hungarian 75 75.0 111.73 26.40 18.02 34.15 33.17 0.0 0.0
belgioioso 4 Hungarian 90 137.0 216.78 37.86 28.13 80.74 70.06 0.0 0.0
belgioioso 4 Hungarian 95 152.0 226.13 37.86 28.13 85.46 74.69 0.0 0.0
belgioioso 4 Hungarian 98 210.0 257.34 37.86 28.13 99.99 91.36 0.0 0.0
belgioioso 4 Hungarian 50 36.7 61.50 10.33 8.87 22.78 19.52 0.0 0.0
belgioioso 4 Hungarian 75 87.7 109.47 10.33 26.45 30.49 42.20 0.0 0.0
belgioioso 4 Hungarian 90 130.7 135.02 16.23 26.49 30.49 61.80 0.0 0.0
belgioioso 4 Hungarian 95 140.7 145.22 18.34 26.49 30.49 69.90 0.0 0.0
belgioioso 4 Hungarian 98 166.7 158.48 28.25 26.49 30.49 73.25 0.0 0.0
belgioioso 4 Hungarian 50 40.7 63.72 10.32 9.06 22.11 22.22 0.0 0.0
belgioioso 4 Hungarian 75 125.7 134.13 51.27 29.47 22.11 31.29 0.0 0.0
belgioioso 4 Hungarian 90 206.7 162.05 79.19 29.47 22.11 31.29 0.0 0.0
belgioioso 4 Hungarian 50 44.7 83.49 23.06 12.33 24.53 23.56 0.0 0.0
belgioioso 4 Hungarian 75 115.7 164.37 23.67 44.75 33.57 62.38 0.0 0.0
belgioioso 4 Hungarian 50 58.6 64.97 13.01 12.72 23.07 16.18 0.0 0.0
belgioioso 4 Hungarian 75 108.7 163.38 49.46 40.57 32.50 40.85 0.0 0.0
belgioioso 4 Hungarian 90 143.7 226.38 72.10 51.20 41.38 61.71 0.0 0.0
belgioioso 4 Hungarian 95 152.7 243.22 72.76 51.63 49.05 69.79 0.0 0.0
belgioioso 4 Hungarian 98 165.7 256.60 78.08 51.63 55.47 71.42 0.0 0.0
belgioioso 4 Hungarian 50 37.7 61.72 16.54 13.27 11.97 19.95 0.0 0.0
belgioioso 4 Hungarian 75 135.7 153.97 17.37 51.06 31.02 54.51 0.0 0.0
belgioioso 4 Hungarian 90 150.8 186.41 17.53 62.95 39.13 66.81 0.0 0.0
belgioioso 4 Hungarian 95 164.8 217.89 17.53 75.45 49.25 75.66 0.0 0.0
belgioioso 4 Hungarian 98 191.8 249.48 17.53 85.33 69.30 77.32 0.0 0.0
belgioioso 4 Hungarian 50 38.7 71.80 15.65 13.51 22.77 19.86 0.0 0.0
belgioioso 4 Hungarian 75 161.6 150.94 15.65 69.39 40.92 24.99 0.0 0.0
belgioioso 4 Hungarian 90 215.7 213.64 15.65 81.92 76.93 39.14 0.0 0.0
belgioioso 4 Hungarian 95 250.7 287.22 35.46 81.92 103.92 65.92 0.0 0.0
belgioioso 4 Hungarian 98 260.7 303.68 46.65 81.92 103.92 71.19 0.0 0.0
belgioioso 4 Hungarian 50 41.599999999999994 72.98 16.38 10.08 23.31 23.21 0.0 0.0
belgioioso 4 Hungarian 75 78.6 104.32 16.51 23.05 27.79 36.97 0.0 0.0
belgioioso 4 Hungarian 90 97.6 127.38 16.51 30.46 30.33 50.08 0.0 0.0
belgioioso 4 Hungarian 95 171.60000000000002 247.69 42.67 83.01 30.33 91.69 0.0 0.0
belgioioso 4 Hungarian 98 175.60000000000002 254.36 44.48 87.49 30.33 92.07 0.0 0.0
belgioioso 4 Hungarian 50 59.7 93.80 22.93 21.77 24.11 24.99 0.0 0.0
belgioioso 4 Hungarian 75 128.7 151.93 31.46 49.59 42.16 28.72 0.0 0.0
belgioioso 4 Hungarian 90 215.7 235.86 32.26 61.92 82.02 59.67 0.0 0.0
